id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Date
27306,Male,Loyal Customer,23,Business travel,Business,2010,5,5,5.0,5,4,4,4,4,2,4.0,2.0,1,2,4,0,0.0,satisfied,2022-10-14
117711,Female,Loyal Customer,50,Business travel,Business,3279,1,1,5.0,1,4,4,4,4,4,4.0,4.0,4,4,5,26,11.0,satisfied,2022-10-10
93932,Male,disloyal Customer,28,Business travel,Business,507,5,5,5.0,4,1,5,1,1,3,2.0,5.0,3,4,1,1,0.0,satisfied,2022-10-23
61811,Female,Loyal Customer,30,Personal Travel,Eco,1379,2,3,2.0,1,1,2,1,1,3,5.0,3.0,3,5,1,0,0.0,neutral or dissatisfied,2022-10-30
17080,Female,Loyal Customer,46,Business travel,Business,2513,1,1,1.0,1,3,2,3,2,2,2.0,2.0,2,2,3,0,0.0,satisfied,2022-10-05
20233,Female,Loyal Customer,33,Business travel,Business,2153,2,2,5.0,2,1,2,5,5,5,5.0,4.0,2,5,5,0,0.0,satisfied,2022-10-19
84963,Male,Loyal Customer,16,Personal Travel,Eco Plus,547,3,2,3.0,4,3,3,5,3,4,3.0,3.0,1,4,3,0,0.0,neutral or dissatisfied,2022-10-09
92748,Female,Loyal Customer,37,Personal Travel,Eco,1276,2,4,2.0,4,2,2,2,2,5,3.0,3.0,5,5,2,0,0.0,neutral or dissatisfied,2022-10-10
22737,Female,Loyal Customer,50,Business travel,Business,151,2,2,2.0,2,3,3,2,4,4,4.0,3.0,2,4,1,25,26.0,satisfied,2022-10-01
72791,Male,disloyal Customer,20,Business travel,Eco,645,2,0,2.0,4,5,2,1,5,4,1.0,3.0,1,4,5,0,0.0,neutral or dissatisfied,2022-10-07
5342,Female,Loyal Customer,60,Business travel,Business,3277,3,3,4.0,3,2,5,4,4,4,4.0,4.0,4,4,5,11,21.0,satisfied,2022-10-17
75449,Female,disloyal Customer,29,Business travel,Business,1135,4,4,4.0,4,2,4,2,2,3,2.0,4.0,5,4,2,0,0.0,satisfied,2022-10-22
29983,Female,Loyal Customer,54,Business travel,Eco,548,4,5,5.0,5,3,4,1,4,4,4.0,4.0,2,4,2,0,0.0,satisfied,2022-10-16
20266,Female,disloyal Customer,38,Business travel,Eco,346,2,4,2.0,3,3,2,3,3,4,2.0,3.0,4,3,3,0,0.0,neutral or dissatisfied,2022-11-01
112827,Male,Loyal Customer,34,Business travel,Business,2369,1,1,1.0,1,5,5,5,4,4,4.0,4.0,3,4,3,0,0.0,satisfied,2022-10-29
21719,Male,Loyal Customer,45,Business travel,Business,2108,3,3,3.0,3,2,3,3,3,3,3.0,3.0,4,3,5,15,0.0,satisfied,2022-10-25
53803,Female,Loyal Customer,42,Business travel,Business,3767,2,2,2.0,2,3,4,2,5,5,5.0,5.0,3,5,1,17,21.0,satisfied,2022-11-01
111971,Female,Loyal Customer,59,Business travel,Eco,533,5,4,2.0,4,4,2,3,5,5,5.0,5.0,5,5,5,8,5.0,satisfied,2022-10-24
34828,Male,Loyal Customer,28,Business travel,Eco Plus,209,4,1,1.0,1,4,4,4,4,3,,3.0,1,3,4,0,0.0,satisfied,2022-10-25
118132,Male,disloyal Customer,28,Business travel,Business,1488,4,4,4.0,5,2,4,2,2,3,5.0,4.0,3,4,2,47,47.0,satisfied,2022-10-13
45964,Female,disloyal Customer,38,Business travel,Business,872,4,5,5.0,4,2,5,2,2,5,5.0,4.0,4,4,2,19,22.0,satisfied,2022-10-31
105860,Male,Loyal Customer,35,Business travel,Business,1650,1,1,1.0,1,4,5,5,4,4,4.0,4.0,4,4,5,2,0.0,satisfied,2022-10-21
33366,Male,Loyal Customer,47,Personal Travel,Eco,2556,4,2,4.0,3,5,4,5,5,1,5.0,4.0,1,3,5,2,0.0,satisfied,2022-10-08
125613,Female,Loyal Customer,47,Business travel,Business,899,1,1,1.0,1,2,4,5,4,4,4.0,4.0,3,4,3,0,0.0,satisfied,2022-10-10
64834,Male,Loyal Customer,49,Business travel,Business,224,0,0,0.0,3,2,4,4,2,2,2.0,2.0,5,2,5,0,0.0,satisfied,2022-10-19
99420,Female,Loyal Customer,35,Personal Travel,Eco,314,4,5,4.0,4,3,4,3,3,3,3.0,5.0,5,5,3,31,13.0,neutral or dissatisfied,2022-10-13
9302,Male,Loyal Customer,52,Business travel,Business,3942,4,4,4.0,4,1,4,3,4,4,4.0,4.0,4,4,2,38,26.0,neutral or dissatisfied,2022-10-31
83546,Male,Loyal Customer,17,Personal Travel,Eco,1121,3,4,3.0,1,4,3,4,4,4,5.0,5.0,5,4,4,0,0.0,neutral or dissatisfied,2022-10-21
129102,Male,Loyal Customer,58,Personal Travel,Eco,2342,2,1,2.0,2,2,4,4,4,3,2.0,2.0,4,4,4,0,7.0,neutral or dissatisfied,2022-10-24
51929,Male,Loyal Customer,55,Business travel,Business,936,3,3,3.0,3,3,4,5,4,4,,4.0,4,4,5,0,0.0,satisfied,2022-10-25
111874,Female,disloyal Customer,27,Business travel,Eco,628,4,1,4.0,3,5,4,5,5,4,4.0,3.0,4,3,5,18,38.0,neutral or dissatisfied,2022-10-22
81756,Male,Loyal Customer,54,Business travel,Business,1487,5,5,5.0,5,4,5,4,4,4,4.0,4.0,5,4,5,10,11.0,satisfied,2022-10-28
123667,Female,Loyal Customer,48,Business travel,Business,214,5,5,5.0,5,2,4,4,3,3,4.0,4.0,4,3,3,0,0.0,satisfied,2022-10-30
120715,Female,Loyal Customer,60,Business travel,Business,3014,4,4,4.0,4,5,4,4,5,5,5.0,5.0,5,5,4,0,0.0,satisfied,2022-10-11
48331,Male,Loyal Customer,28,Business travel,Business,522,1,1,1.0,1,3,3,3,3,1,2.0,3.0,3,2,3,26,29.0,satisfied,2022-10-03
33200,Female,disloyal Customer,24,Business travel,Eco,101,2,5,2.0,4,3,2,3,3,4,5.0,1.0,3,4,3,32,36.0,neutral or dissatisfied,2022-10-03
3801,Male,disloyal Customer,42,Business travel,Business,710,3,3,3.0,4,2,3,2,2,2,5.0,4.0,4,3,2,0,0.0,neutral or dissatisfied,2022-10-12
98030,Female,Loyal Customer,67,Personal Travel,Eco,1014,2,4,2.0,3,2,3,4,3,3,2.0,3.0,2,3,1,0,0.0,neutral or dissatisfied,2022-10-01
33513,Female,Loyal Customer,12,Personal Travel,Eco Plus,965,5,4,5.0,4,4,4,4,4,3,5.0,5.0,4,5,4,0,0.0,satisfied,2022-10-31
8616,Male,Loyal Customer,33,Personal Travel,Eco,1371,4,5,4.0,2,1,4,1,1,3,4.0,4.0,5,5,1,0,0.0,neutral or dissatisfied,2022-10-05
54075,Male,disloyal Customer,24,Business travel,Eco,1416,2,2,2.0,4,4,2,4,4,1,1.0,4.0,1,4,4,0,,neutral or dissatisfied,2022-10-27
32279,Female,Loyal Customer,47,Business travel,Business,3922,1,1,1.0,1,5,4,1,5,5,5.0,3.0,1,5,3,0,0.0,satisfied,2022-10-05
117290,Male,Loyal Customer,51,Business travel,Business,621,1,1,1.0,1,2,5,5,4,4,4.0,4.0,5,4,5,0,2.0,satisfied,2022-10-21
567,Male,Loyal Customer,57,Business travel,Business,309,4,2,4.0,4,5,4,5,4,4,4.0,4.0,3,4,3,0,0.0,satisfied,2022-10-28
129480,Female,disloyal Customer,30,Business travel,Business,722,4,4,4.0,1,2,4,2,2,4,2.0,4.0,5,5,2,0,0.0,satisfied,2022-10-18
5157,Female,Loyal Customer,52,Personal Travel,Eco,622,2,4,2.0,3,2,5,5,1,1,2.0,1.0,3,1,5,0,0.0,neutral or dissatisfied,2022-10-23
44469,Female,Loyal Customer,38,Business travel,Business,2268,1,1,1.0,1,4,4,5,5,5,5.0,5.0,5,5,2,0,0.0,satisfied,2022-10-04
98136,Female,Loyal Customer,32,Personal Travel,Eco,472,3,4,3.0,1,2,3,2,2,1,4.0,1.0,1,1,2,33,26.0,neutral or dissatisfied,2022-10-06
120889,Male,Loyal Customer,50,Business travel,Business,2251,4,4,4.0,4,4,5,4,5,5,5.0,5.0,4,5,5,0,0.0,satisfied,2022-10-25
76989,Male,disloyal Customer,37,Business travel,Business,368,2,2,2.0,3,4,2,3,4,3,3.0,2.0,1,2,4,120,122.0,neutral or dissatisfied,2022-10-17
118913,Female,Loyal Customer,41,Personal Travel,Eco,587,2,4,2.0,3,5,2,5,5,3,4.0,4.0,5,5,5,0,0.0,neutral or dissatisfied,2022-10-22
18689,Female,Loyal Customer,29,Personal Travel,Eco,190,2,4,2.0,1,2,2,2,2,3,4.0,4.0,2,5,2,49,49.0,neutral or dissatisfied,2022-10-20
79378,Female,Loyal Customer,40,Business travel,Business,2430,5,5,5.0,5,4,4,4,5,5,5.0,5.0,5,5,5,0,0.0,satisfied,2022-10-14
34290,Male,Loyal Customer,62,Business travel,Business,96,2,2,2.0,2,3,3,5,5,5,5.0,4.0,5,5,2,0,0.0,satisfied,2022-10-17
92024,Female,disloyal Customer,30,Business travel,Business,1522,1,1,1.0,3,3,1,2,3,3,2.0,5.0,3,5,3,0,0.0,neutral or dissatisfied,2022-10-31
31622,Female,Loyal Customer,22,Business travel,Business,3580,3,3,3.0,3,3,3,3,3,1,4.0,3.0,2,5,3,0,0.0,satisfied,2022-10-09
39539,Female,Loyal Customer,41,Business travel,Eco,954,5,5,5.0,5,4,5,4,4,2,5.0,4.0,5,1,4,0,4.0,satisfied,2022-10-23
19659,Male,Loyal Customer,38,Business travel,Business,3053,1,1,1.0,1,4,5,2,4,4,4.0,4.0,4,4,2,18,0.0,satisfied,2022-10-23
98714,Female,Loyal Customer,30,Business travel,Eco Plus,834,4,3,3.0,3,4,4,4,4,4,1.0,2.0,4,2,4,0,0.0,neutral or dissatisfied,2022-10-31
126779,Male,Loyal Customer,58,Business travel,Business,2125,2,2,4.0,2,2,3,4,5,5,4.0,5.0,3,5,3,0,0.0,satisfied,2022-10-12
23555,Male,disloyal Customer,22,Business travel,Eco,637,5,0,5.0,4,5,5,5,5,1,5.0,2.0,1,5,5,0,0.0,satisfied,2022-10-13
114122,Male,Loyal Customer,62,Personal Travel,Business,862,3,4,3.0,3,1,4,4,5,5,3.0,5.0,2,5,4,1,6.0,neutral or dissatisfied,2022-10-26
57041,Male,Loyal Customer,32,Personal Travel,Eco Plus,2565,0,4,0.0,3,0,5,5,1,4,3.0,5.0,5,4,5,0,0.0,satisfied,2022-10-09
4236,Female,disloyal Customer,24,Business travel,Eco,1020,4,4,4.0,2,2,4,2,2,3,2.0,5.0,3,4,2,0,0.0,satisfied,2022-10-15
115268,Female,disloyal Customer,21,Business travel,Business,373,4,0,4.0,5,1,4,1,1,5,5.0,5.0,4,5,1,0,2.0,satisfied,2022-10-29
43521,Male,Loyal Customer,49,Business travel,Eco Plus,524,4,2,2.0,2,4,4,4,4,2,3.0,4.0,3,3,4,13,9.0,neutral or dissatisfied,2022-10-01
80835,Female,disloyal Customer,37,Business travel,Eco,692,2,2,2.0,3,1,2,1,1,3,3.0,4.0,3,4,1,103,93.0,neutral or dissatisfied,2022-10-23
46290,Female,Loyal Customer,25,Business travel,Business,637,2,1,2.0,2,2,2,2,2,1,5.0,3.0,2,3,2,0,8.0,neutral or dissatisfied,2022-10-09
68412,Female,Loyal Customer,41,Business travel,Eco,1045,5,5,5.0,5,5,5,5,5,5,5.0,1.0,2,2,5,0,0.0,satisfied,2022-10-17
49077,Female,Loyal Customer,32,Business travel,Eco,109,5,5,5.0,5,5,5,5,5,4,4.0,2.0,3,5,5,0,0.0,satisfied,2022-10-17
109420,Female,Loyal Customer,57,Business travel,Business,834,5,5,5.0,5,5,5,4,5,5,5.0,5.0,5,5,4,9,0.0,satisfied,2022-10-12
105732,Male,Loyal Customer,68,Business travel,Eco,925,3,3,3.0,3,4,3,4,4,2,1.0,2.0,2,3,4,3,8.0,neutral or dissatisfied,2022-10-11
28396,Male,Loyal Customer,44,Personal Travel,Eco,2304,4,2,4.0,4,5,4,5,5,3,4.0,3.0,1,3,5,5,3.0,satisfied,2022-10-02
3933,Female,Loyal Customer,22,Business travel,Business,3770,1,3,1.0,1,5,5,5,5,4,4.0,4.0,4,5,5,0,0.0,satisfied,2022-10-16
82599,Female,disloyal Customer,22,Business travel,Eco,528,1,3,1.0,3,5,1,5,5,4,2.0,4.0,1,4,5,0,20.0,neutral or dissatisfied,2022-10-23
108532,Female,Loyal Customer,63,Personal Travel,Eco,649,3,5,3.0,3,2,2,4,2,2,3.0,2.0,3,2,2,0,0.0,neutral or dissatisfied,2022-10-13
18738,Female,Loyal Customer,38,Business travel,Eco,1167,1,1,4.0,1,1,1,1,1,3,4.0,3.0,1,3,1,0,0.0,neutral or dissatisfied,2022-10-08
65754,Female,Loyal Customer,32,Personal Travel,Eco,936,2,4,3.0,3,3,3,3,3,5,3.0,5.0,5,4,3,0,0.0,neutral or dissatisfied,2022-10-12
77598,Female,Loyal Customer,58,Business travel,Business,731,2,2,2.0,2,4,5,4,5,5,5.0,5.0,4,5,4,0,31.0,satisfied,2022-10-20
87245,Female,Loyal Customer,40,Business travel,Business,577,3,3,3.0,3,4,5,5,4,4,4.0,4.0,3,4,4,0,0.0,satisfied,2022-10-27
11425,Female,Loyal Customer,43,Business travel,Business,247,5,5,5.0,5,5,4,5,4,4,4.0,4.0,3,4,3,0,3.0,satisfied,2022-10-09
79401,Female,disloyal Customer,20,Business travel,Eco,502,1,3,1.0,3,1,1,1,1,2,1.0,4.0,3,3,1,0,0.0,neutral or dissatisfied,2022-10-30
18588,Male,Loyal Customer,43,Business travel,Eco,190,2,4,4.0,4,2,2,2,2,4,1.0,3.0,1,3,2,17,25.0,neutral or dissatisfied,2022-10-18
62843,Male,Loyal Customer,13,Personal Travel,Eco Plus,2556,4,2,4.0,3,4,5,5,4,3,3.0,3.0,5,3,5,0,0.0,neutral or dissatisfied,2022-10-12
106987,Female,Loyal Customer,63,Personal Travel,Eco,937,3,3,3.0,4,5,3,3,3,3,3.0,3.0,5,3,1,0,0.0,neutral or dissatisfied,2022-10-13
80190,Male,Loyal Customer,55,Personal Travel,Eco,2475,3,0,3.0,2,3,1,5,3,4,2.0,5.0,5,1,5,0,1.0,neutral or dissatisfied,2022-10-19
6564,Female,Loyal Customer,30,Business travel,Business,607,3,3,2.0,3,3,3,3,3,2,,2.0,3,3,3,25,18.0,neutral or dissatisfied,2022-10-15
128064,Male,Loyal Customer,40,Business travel,Business,2917,3,5,5.0,5,3,3,3,3,3,2.0,3.0,3,4,3,0,8.0,neutral or dissatisfied,2022-10-20
13536,Male,disloyal Customer,29,Business travel,Eco,152,3,1,3.0,3,2,3,2,2,3,1.0,4.0,2,4,2,17,20.0,neutral or dissatisfied,2022-10-02
112321,Female,Loyal Customer,69,Business travel,Business,862,2,5,5.0,5,5,3,4,2,2,2.0,2.0,4,2,1,6,9.0,neutral or dissatisfied,2022-10-06
64491,Female,disloyal Customer,22,Business travel,Eco,247,3,1,3.0,4,1,3,1,1,1,4.0,4.0,1,4,1,65,68.0,neutral or dissatisfied,2022-10-22
114589,Male,Loyal Customer,53,Business travel,Business,3574,5,5,5.0,5,5,5,5,5,5,5.0,5.0,5,5,5,29,23.0,satisfied,2022-10-02
66713,Female,disloyal Customer,38,Business travel,Eco,402,2,2,1.0,4,5,1,5,5,1,5.0,4.0,1,4,5,6,1.0,neutral or dissatisfied,2022-10-17
12377,Female,disloyal Customer,39,Business travel,Business,305,1,1,1.0,4,3,1,3,3,4,3.0,4.0,4,4,3,0,0.0,neutral or dissatisfied,2022-10-16
126873,Female,Loyal Customer,61,Personal Travel,Eco,2125,1,1,1.0,3,3,3,4,5,5,1.0,5.0,4,5,3,0,0.0,neutral or dissatisfied,2022-10-28
81132,Male,Loyal Customer,68,Personal Travel,Eco,991,0,4,1.0,2,5,1,5,5,4,2.0,5.0,4,4,5,0,0.0,satisfied,2022-10-08
50880,Female,Loyal Customer,54,Personal Travel,Eco,190,0,5,0.0,1,4,4,5,3,3,0.0,5.0,3,3,4,0,0.0,satisfied,2022-10-04
25549,Female,Loyal Customer,32,Business travel,Eco Plus,481,5,5,5.0,5,5,4,5,5,3,4.0,2.0,4,1,5,5,0.0,satisfied,2022-10-04
10163,Female,disloyal Customer,42,Business travel,Business,301,4,4,4.0,5,5,4,5,5,4,4.0,4.0,5,5,5,0,0.0,satisfied,2022-10-27
1342,Male,Loyal Customer,38,Business travel,Business,158,0,5,0.0,1,5,5,5,5,5,5.0,5.0,3,5,5,3,0.0,satisfied,2022-10-19
682,Female,disloyal Customer,27,Business travel,Business,247,2,2,2.0,2,1,2,1,1,3,2.0,4.0,3,4,1,9,8.0,neutral or dissatisfied,2022-10-20
127616,Female,Loyal Customer,40,Business travel,Business,1773,5,5,5.0,5,3,4,4,4,4,4.0,4.0,4,4,3,1,0.0,satisfied,2022-10-19
55806,Male,disloyal Customer,22,Business travel,Eco,1416,3,3,3.0,4,2,3,1,2,5,5.0,5.0,4,4,2,50,42.0,neutral or dissatisfied,2022-10-04
111991,Female,Loyal Customer,20,Personal Travel,Eco,770,1,4,2.0,3,2,2,2,2,4,2.0,4.0,4,5,2,0,8.0,neutral or dissatisfied,2022-10-02
57382,Female,Loyal Customer,5,Business travel,Business,416,5,5,5.0,5,4,5,5,4,4,5.0,4.0,5,4,3,42,44.0,satisfied,2022-10-08
114010,Male,Loyal Customer,46,Personal Travel,Eco,1750,1,3,0.0,3,3,0,3,3,5,1.0,1.0,1,3,3,32,27.0,neutral or dissatisfied,2022-10-27
71468,Male,Loyal Customer,65,Personal Travel,Eco Plus,867,4,5,4.0,1,1,4,1,1,4,3.0,5.0,4,4,1,0,0.0,satisfied,2022-10-04
87654,Female,Loyal Customer,56,Business travel,Business,3592,2,4,4.0,4,1,4,3,2,2,2.0,2.0,1,2,2,18,19.0,neutral or dissatisfied,2022-10-19
83300,Male,Loyal Customer,49,Business travel,Business,1979,2,2,2.0,2,3,4,5,2,2,2.0,2.0,3,2,3,0,2.0,satisfied,2022-10-01
108552,Male,Loyal Customer,47,Business travel,Business,3635,2,2,2.0,2,4,4,5,5,5,5.0,5.0,3,5,3,1,0.0,satisfied,2022-10-28
102644,Female,disloyal Customer,65,Business travel,Business,365,4,4,4.0,3,4,2,2,3,2,5.0,5.0,2,4,2,154,143.0,satisfied,2022-10-01
114809,Male,Loyal Customer,38,Business travel,Business,2293,4,4,4.0,4,5,4,4,5,5,5.0,5.0,5,5,4,0,4.0,satisfied,2022-10-02
75444,Male,Loyal Customer,60,Business travel,Eco,2267,2,2,2.0,2,2,2,2,2,2,5.0,4.0,1,3,2,0,0.0,neutral or dissatisfied,2022-10-04
18129,Female,Loyal Customer,74,Business travel,Eco,120,3,3,3.0,3,4,4,3,3,3,3.0,3.0,2,3,4,16,1.0,neutral or dissatisfied,2022-10-02
7638,Female,Loyal Customer,47,Business travel,Business,604,5,5,5.0,5,2,4,4,5,5,5.0,5.0,5,5,4,0,0.0,satisfied,2022-10-21
106032,Female,Loyal Customer,35,Personal Travel,Eco,682,2,5,2.0,3,2,2,2,2,5,4.0,5.0,5,4,2,9,2.0,neutral or dissatisfied,2022-10-25
121330,Male,disloyal Customer,22,Business travel,Eco Plus,1009,2,1,2.0,3,2,2,2,2,1,2.0,2.0,1,3,2,0,0.0,neutral or dissatisfied,2022-10-12
81729,Female,Loyal Customer,56,Business travel,Business,1306,4,4,2.0,4,4,5,4,4,4,4.0,4.0,3,4,4,0,0.0,satisfied,2022-10-12
29442,Female,disloyal Customer,47,Business travel,Eco,421,2,0,2.0,1,2,2,4,2,2,5.0,4.0,1,1,2,15,13.0,neutral or dissatisfied,2022-10-17
106428,Female,disloyal Customer,22,Business travel,Business,551,4,5,4.0,3,3,4,3,3,4,3.0,5.0,3,5,3,0,0.0,satisfied,2022-10-19
79452,Male,Loyal Customer,49,Business travel,Business,2099,1,1,2.0,1,2,4,4,5,5,5.0,5.0,5,5,4,0,0.0,satisfied,2022-10-05
69404,Female,Loyal Customer,32,Business travel,Business,3483,1,2,2.0,2,1,1,1,4,2,4.0,3.0,1,3,1,178,175.0,neutral or dissatisfied,2022-10-04
1658,Female,disloyal Customer,51,Business travel,Business,551,4,4,4.0,4,4,4,2,4,1,2.0,3.0,4,4,4,30,38.0,neutral or dissatisfied,2022-10-30
90177,Male,Loyal Customer,70,Personal Travel,Eco,1145,3,4,3.0,2,5,3,3,5,4,5.0,3.0,5,5,5,13,1.0,neutral or dissatisfied,2022-10-21
14628,Male,Loyal Customer,44,Business travel,Business,541,2,4,4.0,4,5,4,3,2,2,2.0,2.0,2,2,2,0,13.0,neutral or dissatisfied,2022-10-06
97151,Male,Loyal Customer,60,Business travel,Eco,1097,5,3,3.0,3,5,5,5,5,4,3.0,4.0,2,1,5,0,0.0,satisfied,2022-11-01
126992,Male,disloyal Customer,64,Business travel,Business,338,5,5,5.0,4,2,5,2,2,4,2.0,5.0,3,4,2,0,0.0,satisfied,2022-10-08
25391,Male,Loyal Customer,35,Personal Travel,Eco Plus,591,1,0,1.0,2,3,1,1,3,4,2.0,5.0,4,5,3,0,0.0,neutral or dissatisfied,2022-10-12
8751,Male,Loyal Customer,58,Business travel,Business,1670,1,1,1.0,1,4,4,5,4,4,4.0,4.0,4,4,3,0,0.0,satisfied,2022-10-30
102484,Male,Loyal Customer,39,Personal Travel,Eco,197,2,5,2.0,1,4,2,4,4,5,2.0,4.0,3,5,4,25,18.0,neutral or dissatisfied,2022-10-26
40253,Female,Loyal Customer,33,Business travel,Business,2021,4,4,4.0,4,1,5,2,2,2,2.0,2.0,2,2,1,0,1.0,satisfied,2022-10-22
37331,Female,Loyal Customer,35,Business travel,Eco,1069,4,1,1.0,1,4,5,4,4,2,,5.0,3,1,4,54,41.0,satisfied,2022-10-13
68938,Male,disloyal Customer,22,Business travel,Eco,646,3,4,3.0,3,2,3,2,2,2,5.0,3.0,2,3,2,5,18.0,neutral or dissatisfied,2022-10-15
53660,Male,Loyal Customer,69,Personal Travel,Business,1208,4,4,4.0,4,2,2,4,1,1,4.0,1.0,5,1,1,0,0.0,satisfied,2022-10-19
51300,Male,Loyal Customer,47,Business travel,Eco Plus,373,4,5,5.0,5,4,4,4,4,2,2.0,2.0,5,5,4,4,5.0,satisfied,2022-10-25
113509,Male,disloyal Customer,26,Business travel,Business,258,3,5,3.0,4,4,3,3,4,3,5.0,5.0,4,5,4,2,0.0,neutral or dissatisfied,2022-10-20
101830,Male,Loyal Customer,12,Personal Travel,Eco,1521,5,4,5.0,1,1,5,1,1,3,5.0,4.0,5,4,1,3,0.0,satisfied,2022-10-20
25268,Female,Loyal Customer,37,Business travel,Business,425,3,3,3.0,3,3,5,2,5,5,5.0,5.0,5,5,4,0,0.0,satisfied,2022-10-20
23310,Male,Loyal Customer,31,Business travel,Eco,359,0,0,0.0,4,3,0,3,3,5,1.0,4.0,2,3,3,1,0.0,satisfied,2022-10-16
98269,Male,Loyal Customer,28,Business travel,Business,1960,4,4,4.0,4,4,4,4,4,1,4.0,3.0,4,4,4,1,0.0,neutral or dissatisfied,2022-10-31
69307,Female,Loyal Customer,60,Business travel,Business,2725,2,4,3.0,3,1,3,2,2,2,2.0,2.0,2,2,4,0,14.0,neutral or dissatisfied,2022-10-31
88719,Male,Loyal Customer,67,Personal Travel,Eco,406,2,5,4.0,2,3,4,3,3,5,2.0,5.0,4,4,3,0,0.0,neutral or dissatisfied,2022-10-24
120661,Female,Loyal Customer,70,Business travel,Business,280,1,2,3.0,2,5,4,4,1,1,1.0,1.0,1,1,4,56,45.0,neutral or dissatisfied,2022-10-30
82825,Male,Loyal Customer,51,Business travel,Eco,640,2,3,3.0,3,2,2,2,2,2,3.0,3.0,3,4,2,0,6.0,neutral or dissatisfied,2022-10-10
8079,Female,disloyal Customer,24,Business travel,Business,402,3,1,2.0,3,5,2,5,5,2,2.0,2.0,4,3,5,0,9.0,neutral or dissatisfied,2022-10-15
5649,Male,Loyal Customer,42,Business travel,Business,234,3,4,3.0,3,2,5,5,4,4,4.0,4.0,5,4,4,0,2.0,satisfied,2022-10-05
43242,Female,Disloyal Customer,52,Business travel,Business,2589,4,3,3.0,3,4,3,3,4,4,4.0,4.0,4,4,4,0,0.0,neutral or dissatisfied,2022-10-25
58790,Male,disloyal Customer,49,Business travel,Business,1182,1,1,1.0,5,4,1,4,4,4,5.0,5.0,5,5,4,0,2.0,neutral or dissatisfied,2022-10-07
54261,Male,Loyal Customer,33,Personal Travel,Eco,1222,4,5,4.0,1,3,4,3,3,2,2.0,2.0,4,3,3,1,0.0,neutral or dissatisfied,2022-10-05
101849,Male,Loyal Customer,35,Business travel,Business,2905,5,5,1.0,5,4,4,5,4,4,4.0,4.0,5,4,4,0,0.0,satisfied,2022-10-29
129078,Female,Loyal Customer,48,Business travel,Business,2583,1,1,1.0,1,4,4,4,4,3,4.0,5.0,4,5,4,0,10.0,satisfied,2022-10-21
26110,Male,disloyal Customer,38,Business travel,Business,404,2,2,2.0,3,3,2,3,3,5,5.0,4.0,4,5,3,0,0.0,neutral or dissatisfied,2022-10-04
87010,Male,Loyal Customer,16,Personal Travel,Eco,907,3,4,4.0,3,4,4,3,4,4,2.0,5.0,5,4,4,55,28.0,neutral or dissatisfied,2022-10-13
15114,Female,Loyal Customer,30,Business travel,Eco,912,4,5,5.0,5,4,4,4,4,4,5.0,1.0,1,3,4,0,10.0,satisfied,2022-10-17
57103,Female,Loyal Customer,46,Business travel,Eco,1222,2,2,2.0,2,5,3,2,2,2,2.0,2.0,3,2,3,0,0.0,neutral or dissatisfied,2022-10-08
103144,Female,Loyal Customer,47,Personal Travel,Eco Plus,460,3,4,1.0,3,2,1,3,5,5,1.0,1.0,4,5,2,1,0.0,neutral or dissatisfied,2022-10-28
114482,Male,Loyal Customer,55,Business travel,Business,2275,4,4,2.0,4,5,4,4,4,4,4.0,4.0,5,4,3,10,3.0,satisfied,2022-10-15
116547,Female,Loyal Customer,28,Personal Travel,Eco,480,3,2,4.0,2,1,4,1,1,1,2.0,3.0,3,2,1,67,60.0,neutral or dissatisfied,2022-10-31
48358,Female,disloyal Customer,25,Business travel,Eco,522,2,5,2.0,1,5,2,5,5,3,1.0,1.0,2,3,5,0,0.0,neutral or dissatisfied,2022-10-04
21751,Male,Loyal Customer,7,Personal Travel,Eco,563,3,0,3.0,4,4,3,4,4,5,3.0,5.0,4,4,4,51,39.0,neutral or dissatisfied,2022-10-29
9102,Female,disloyal Customer,24,Business travel,Business,707,4,0,4.0,2,2,4,2,2,5,4.0,4.0,5,5,2,74,73.0,satisfied,2022-10-30
105655,Female,disloyal Customer,20,Business travel,Eco,919,1,2,2.0,3,1,2,1,1,3,4.0,4.0,5,4,1,3,18.0,neutral or dissatisfied,2022-10-06
105940,Female,Loyal Customer,42,Personal Travel,Eco,1491,1,3,1.0,2,3,3,3,4,4,1.0,4.0,1,4,2,20,12.0,neutral or dissatisfied,2022-11-01
90109,Male,disloyal Customer,24,Business travel,Eco,1127,2,2,2.0,3,1,2,1,1,1,2.0,3.0,3,3,1,0,0.0,neutral or dissatisfied,2022-10-11
11705,Female,Loyal Customer,60,Business travel,Business,3694,4,4,4.0,4,4,5,4,5,5,5.0,5.0,4,5,3,35,27.0,satisfied,2022-10-13
13421,Male,Loyal Customer,41,Business travel,Business,409,4,4,3.0,4,2,5,5,4,4,4.0,4.0,5,4,4,0,5.0,satisfied,2022-10-23
59171,Male,Loyal Customer,60,Personal Travel,Eco Plus,1726,1,4,1.0,1,1,1,1,1,4,2.0,5.0,4,4,1,39,3.0,neutral or dissatisfied,2022-10-21
